"Time","avg(D+_density)","avg(D_density)","avg(em_density)"
1.25530e+02,4.46685e+16,2.23723e+19,4.46685e+16
1.25540e+02,4.46902e+16,2.23614e+19,4.46902e+16
1.25550e+02,4.47119e+16,2.23506e+19,4.47119e+16
1.25560e+02,4.47336e+16,2.23397e+19,4.47336e+16
1.25570e+02,4.47554e+16,2.23288e+19,4.47554e+16
1.25580e+02,4.47772e+16,2.23180e+19,4.47772e+16
1.25590e+02,4.47989e+16,2.23071e+19,4.47989e+16
1.25600e+02,4.48207e+16,2.22963e+19,4.48207e+16
1.25610e+02,4.48425e+16,2.22855e+19,4.48425e+16
1.25620e+02,4.48643e+16,2.22746e+19,4.48643e+16
1.25630e+02,4.48861e+16,2.22638e+19,4.48861e+16
1.25640e+02,4.49080e+16,2.22530e+19,4.49080e+16
1.25650e+02,4.49298e+16,2.22422e+19,4.49298e+16
1.25660e+02,4.49516e+16,2.22314e+19,4.49516e+16
1.25670e+02,4.49735e+16,2.22206e+19,4.49735e+16
1.25680e+02,4.49954e+16,2.22098e+19,4.49954e+16
1.25690e+02,4.50172e+16,2.21990e+19,4.50172e+16
1.25700e+02,4.50391e+16,2.21882e+19,4.50391e+16
1.25710e+02,4.50610e+16,2.21774e+19,4.50610e+16
1.25720e+02,4.50829e+16,2.21666e+19,4.50829e+16
1.25730e+02,4.51049e+16,2.21558e+19,4.51049e+16
1.25740e+02,4.51268e+16,2.21451e+19,4.51268e+16
1.25750e+02,4.51487e+16,2.21343e+19,4.51487e+16
1.25760e+02,4.51707e+16,2.21236e+19,4.51707e+16
1.25770e+02,4.51926e+16,2.21128e+19,4.51926e+16
1.25780e+02,4.52146e+16,2.21021e+19,4.52146e+16
1.25790e+02,4.52366e+16,2.20913e+19,4.52366e+16
1.25800e+02,4.52586e+16,2.20806e+19,4.52586e+16
1.25810e+02,4.52806e+16,2.20698e+19,4.52806e+16
1.25820e+02,4.53026e+16,2.20591e+19,4.53026e+16
1.25830e+02,4.53246e+16,2.20484e+19,4.53246e+16
1.25840e+02,4.53467e+16,2.20377e+19,4.53467e+16
1.25850e+02,4.53687e+16,2.20270e+19,4.53687e+16
1.25860e+02,4.53908e+16,2.20163e+19,4.53908e+16
1.25870e+02,4.54129e+16,2.20056e+19,4.54129e+16
1.25880e+02,4.54349e+16,2.19949e+19,4.54349e+16
1.25890e+02,4.54570e+16,2.19842e+19,4.54570e+16
1.25900e+02,4.54791e+16,2.19735e+19,4.54791e+16
1.25910e+02,4.55013e+16,2.19628e+19,4.55013e+16
1.25920e+02,4.55234e+16,2.19521e+19,4.55234e+16
1.25930e+02,4.55455e+16,2.19415e+19,4.55455e+16
1.25940e+02,4.55677e+16,2.19308e+19,4.55677e+16
1.25950e+02,4.55898e+16,2.19202e+19,4.55898e+16
1.25960e+02,4.56120e+16,2.19095e+19,4.56120e+16
1.25970e+02,4.56342e+16,2.18989e+19,4.56342e+16
1.25980e+02,4.56564e+16,2.18882e+19,4.56564e+16
1.25990e+02,4.56786e+16,2.18776e+19,4.56786e+16
1.26000e+02,4.57008e+16,2.18669e+19,4.57008e+16
1.26010e+02,4.57230e+16,2.18563e+19,4.57230e+16
1.26020e+02,4.57452e+16,2.18457e+19,4.57452e+16
1.26030e+02,4.57675e+16,2.18351e+19,4.57675e+16
1.26040e+02,4.57897e+16,2.18245e+19,4.57897e+16
1.26050e+02,4.58120e+16,2.18139e+19,4.58120e+16
1.26060e+02,4.58343e+16,2.18033e+19,4.58343e+16
1.26070e+02,4.58565e+16,2.17927e+19,4.58565e+16
1.26080e+02,4.58788e+16,2.17821e+19,4.58788e+16
1.26090e+02,4.59011e+16,2.17715e+19,4.59011e+16
1.26100e+02,4.59235e+16,2.17609e+19,4.59235e+16
1.26110e+02,4.59458e+16,2.17503e+19,4.59458e+16
1.26120e+02,4.59681e+16,2.17398e+19,4.59681e+16
1.26130e+02,4.59905e+16,2.17292e+19,4.59905e+16
1.26140e+02,4.60128e+16,2.17186e+19,4.60128e+16
1.26150e+02,4.60352e+16,2.17081e+19,4.60352e+16
1.26160e+02,4.60576e+16,2.16975e+19,4.60576e+16
1.26170e+02,4.60800e+16,2.16870e+19,4.60800e+16
1.26180e+02,4.61024e+16,2.16764e+19,4.61024e+16
1.26190e+02,4.61248e+16,2.16659e+19,4.61248e+16
1.26200e+02,4.61472e+16,2.16554e+19,4.61472e+16
1.26210e+02,4.61697e+16,2.16449e+19,4.61697e+16
1.26220e+02,4.61921e+16,2.16343e+19,4.61921e+16
1.26230e+02,4.62146e+16,2.16238e+19,4.62146e+16
1.26240e+02,4.62371e+16,2.16133e+19,4.62371e+16
1.26250e+02,4.62595e+16,2.16028e+19,4.62595e+16
1.26260e+02,4.62820e+16,2.15923e+19,4.62820e+16
1.26270e+02,4.63045e+16,2.15818e+19,4.63045e+16
1.26280e+02,4.63271e+16,2.15713e+19,4.63271e+16
1.26290e+02,4.63496e+16,2.15608e+19,4.63496e+16
1.26300e+02,4.63721e+16,2.15504e+19,4.63721e+16
1.26310e+02,4.63947e+16,2.15399e+19,4.63947e+16
1.26320e+02,4.64172e+16,2.15294e+19,4.64172e+16
1.26330e+02,4.64398e+16,2.15190e+19,4.64398e+16
1.26340e+02,4.64624e+16,2.15085e+19,4.64624e+16
1.26350e+02,4.64850e+16,2.14980e+19,4.64850e+16
1.26360e+02,4.65076e+16,2.14876e+19,4.65076e+16
1.26370e+02,4.65302e+16,2.14772e+19,4.65302e+16
1.26380e+02,4.65528e+16,2.14667e+19,4.65528e+16
1.26390e+02,4.65754e+16,2.14563e+19,4.65754e+16
1.26400e+02,4.65981e+16,2.14459e+19,4.65981e+16
1.26410e+02,4.66207e+16,2.14354e+19,4.66207e+16
1.26420e+02,4.66434e+16,2.14250e+19,4.66434e+16
1.26430e+02,4.66661e+16,2.14146e+19,4.66661e+16
1.26440e+02,4.66888e+16,2.14042e+19,4.66888e+16
1.26450e+02,4.67115e+16,2.13938e+19,4.67115e+16
1.26460e+02,4.67342e+16,2.13834e+19,4.67342e+16
1.26470e+02,4.67569e+16,2.13730e+19,4.67569e+16
1.26480e+02,4.67797e+16,2.13626e+19,4.67797e+16
1.26490e+02,4.68024e+16,2.13522e+19,4.68024e+16
1.26500e+02,4.68252e+16,2.13419e+19,4.68252e+16
1.26510e+02,4.68479e+16,2.13315e+19,4.68479e+16
1.26520e+02,4.68707e+16,2.13211e+19,4.68707e+16
1.26530e+02,4.68935e+16,2.13108e+19,4.68935e+16
1.26540e+02,4.69163e+16,2.13004e+19,4.69163e+16
1.26550e+02,4.69391e+16,2.12900e+19,4.69391e+16
1.26560e+02,4.69619e+16,2.12797e+19,4.69619e+16
1.26570e+02,4.69848e+16,2.12694e+19,4.69848e+16
1.26580e+02,4.70076e+16,2.12590e+19,4.70076e+16
1.26590e+02,4.70305e+16,2.12487e+19,4.70305e+16
1.26600e+02,4.70533e+16,2.12384e+19,4.70533e+16
1.26610e+02,4.70762e+16,2.12280e+19,4.70762e+16
1.26620e+02,4.70991e+16,2.12177e+19,4.70991e+16
1.26630e+02,4.71220e+16,2.12074e+19,4.71220e+16
1.26640e+02,4.71449e+16,2.11971e+19,4.71449e+16
1.26650e+02,4.71678e+16,2.11868e+19,4.71678e+16
1.26660e+02,4.71908e+16,2.11765e+19,4.71908e+16
1.26670e+02,4.72137e+16,2.11662e+19,4.72137e+16
1.26680e+02,4.72367e+16,2.11559e+19,4.72367e+16
1.26690e+02,4.72596e+16,2.11456e+19,4.72596e+16
1.26700e+02,4.72826e+16,2.11354e+19,4.72826e+16
1.26710e+02,4.73056e+16,2.11251e+19,4.73056e+16
1.26720e+02,4.73286e+16,2.11148e+19,4.73286e+16
1.26730e+02,4.73516e+16,2.11046e+19,4.73516e+16
1.26740e+02,4.73747e+16,2.10943e+19,4.73747e+16
1.26750e+02,4.73977e+16,2.10841e+19,4.73977e+16
1.26760e+02,4.74207e+16,2.10738e+19,4.74207e+16
1.26770e+02,4.74438e+16,2.10636e+19,4.74438e+16
1.26780e+02,4.74669e+16,2.10533e+19,4.74669e+16
1.26790e+02,4.74899e+16,2.10431e+19,4.74899e+16
1.26800e+02,4.75130e+16,2.10329e+19,4.75130e+16
1.26810e+02,4.75361e+16,2.10227e+19,4.75361e+16
1.26820e+02,4.75592e+16,2.10124e+19,4.75592e+16
1.26830e+02,4.75824e+16,2.10022e+19,4.75824e+16
1.26840e+02,4.76055e+16,2.09920e+19,4.76055e+16
1.26850e+02,4.76287e+16,2.09818e+19,4.76287e+16
1.26860e+02,4.76518e+16,2.09716e+19,4.76518e+16
1.26870e+02,4.76750e+16,2.09614e+19,4.76750e+16
1.26880e+02,4.76982e+16,2.09512e+19,4.76982e+16
1.26890e+02,4.77214e+16,2.09411e+19,4.77214e+16
1.26900e+02,4.77446e+16,2.09309e+19,4.77446e+16
1.26910e+02,4.77678e+16,2.09207e+19,4.77678e+16
1.26920e+02,4.77910e+16,2.09105e+19,4.77910e+16
1.26930e+02,4.78142e+16,2.09004e+19,4.78142e+16
1.26940e+02,4.78375e+16,2.08902e+19,4.78375e+16
1.26950e+02,4.78607e+16,2.08801e+19,4.78607e+16
1.26960e+02,4.78840e+16,2.08699e+19,4.78840e+16
1.26970e+02,4.79073e+16,2.08598e+19,4.79073e+16
1.26980e+02,4.79306e+16,2.08496e+19,4.79306e+16
1.26990e+02,4.79539e+16,2.08395e+19,4.79539e+16
1.27000e+02,4.79772e+16,2.08294e+19,4.79772e+16
1.27010e+02,4.80005e+16,2.08193e+19,4.80005e+16
1.27020e+02,4.80239e+16,2.08091e+19,4.80239e+16
1.27030e+02,4.80472e+16,2.07990e+19,4.80472e+16
1.27040e+02,4.80706e+16,2.07889e+19,4.80706e+16
1.27050e+02,4.80940e+16,2.07788e+19,4.80940e+16
1.27060e+02,4.81174e+16,2.07687e+19,4.81174e+16
1.27070e+02,4.81408e+16,2.07586e+19,4.81408e+16
1.27080e+02,4.81642e+16,2.07485e+19,4.81642e+16
1.27090e+02,4.81876e+16,2.07385e+19,4.81876e+16
1.27100e+02,4.82110e+16,2.07284e+19,4.82110e+16
1.27110e+02,4.82345e+16,2.07183e+19,4.82345e+16
1.27120e+02,4.82579e+16,2.07082e+19,4.82579e+16
1.27130e+02,4.82814e+16,2.06982e+19,4.82814e+16
1.27140e+02,4.83048e+16,2.06881e+19,4.83048e+16
1.27150e+02,4.83283e+16,2.06781e+19,4.83283e+16
1.27160e+02,4.83518e+16,2.06680e+19,4.83518e+16
1.27170e+02,4.83753e+16,2.06580e+19,4.83753e+16
1.27180e+02,4.83989e+16,2.06479e+19,4.83989e+16
1.27190e+02,4.84224e+16,2.06379e+19,4.84224e+16
1.27200e+02,4.84459e+16,2.06279e+19,4.84459e+16
1.27210e+02,4.84695e+16,2.06178e+19,4.84695e+16
1.27220e+02,4.84931e+16,2.06078e+19,4.84931e+16
1.27230e+02,4.85166e+16,2.05978e+19,4.85166e+16
1.27240e+02,4.85402e+16,2.05878e+19,4.85402e+16
1.27250e+02,4.85638e+16,2.05778e+19,4.85638e+16
1.27260e+02,4.85875e+16,2.05678e+19,4.85875e+16
1.27270e+02,4.86111e+16,2.05578e+19,4.86111e+16
1.27280e+02,4.86347e+16,2.05478e+19,4.86347e+16
1.27290e+02,4.86584e+16,2.05378e+19,4.86584e+16
1.27300e+02,4.86820e+16,2.05278e+19,4.86820e+16
1.27310e+02,4.87057e+16,2.05178e+19,4.87057e+16
1.27320e+02,4.87294e+16,2.05079e+19,4.87294e+16
1.27330e+02,4.87531e+16,2.04979e+19,4.87531e+16
1.27340e+02,4.87768e+16,2.04879e+19,4.87768e+16
1.27350e+02,4.88005e+16,2.04780e+19,4.88005e+16
1.27360e+02,4.88242e+16,2.04680e+19,4.88242e+16
1.27370e+02,4.88480e+16,2.04581e+19,4.88480e+16
1.27380e+02,4.88717e+16,2.04481e+19,4.88717e+16
1.27390e+02,4.88955e+16,2.04382e+19,4.88955e+16
1.27400e+02,4.89192e+16,2.04283e+19,4.89192e+16
1.27410e+02,4.89430e+16,2.04183e+19,4.89430e+16
1.27420e+02,4.89668e+16,2.04084e+19,4.89668e+16
1.27430e+02,4.89906e+16,2.03985e+19,4.89906e+16
1.27440e+02,4.90145e+16,2.03886e+19,4.90145e+16
1.27450e+02,4.90383e+16,2.03787e+19,4.90383e+16
1.27460e+02,4.90621e+16,2.03688e+19,4.90621e+16
1.27470e+02,4.90860e+16,2.03589e+19,4.90860e+16
1.27480e+02,4.91099e+16,2.03490e+19,4.91099e+16
1.27490e+02,4.91337e+16,2.03391e+19,4.91337e+16
1.27500e+02,4.91576e+16,2.03292e+19,4.91576e+16
1.27510e+02,4.91815e+16,2.03193e+19,4.91815e+16
1.27520e+02,4.92054e+16,2.03095e+19,4.92054e+16
1.27530e+02,4.92294e+16,2.02996e+19,4.92294e+16
1.27540e+02,4.92533e+16,2.02897e+19,4.92533e+16
1.27550e+02,4.92773e+16,2.02799e+19,4.92773e+16
1.27560e+02,4.93012e+16,2.02700e+19,4.93012e+16
1.27570e+02,4.93252e+16,2.02602e+19,4.93252e+16
1.27580e+02,4.93492e+16,2.02503e+19,4.93492e+16
1.27590e+02,4.93732e+16,2.02405e+19,4.93732e+16
1.27600e+02,4.93972e+16,2.02306e+19,4.93972e+16
1.27610e+02,4.94212e+16,2.02208e+19,4.94212e+16
1.27620e+02,4.94452e+16,2.02110e+19,4.94452e+16
1.27630e+02,4.94693e+16,2.02011e+19,4.94693e+16
1.27640e+02,4.94933e+16,2.01913e+19,4.94933e+16
1.27650e+02,4.95174e+16,2.01815e+19,4.95174e+16
1.27660e+02,4.95415e+16,2.01717e+19,4.95415e+16
1.27670e+02,4.95655e+16,2.01619e+19,4.95655e+16
1.27680e+02,4.95896e+16,2.01521e+19,4.95896e+16
1.27690e+02,4.96138e+16,2.01423e+19,4.96138e+16
1.27700e+02,4.96379e+16,2.01325e+19,4.96379e+16
1.27710e+02,4.96620e+16,2.01227e+19,4.96620e+16
1.27720e+02,4.96862e+16,2.01130e+19,4.96862e+16
1.27730e+02,4.97103e+16,2.01032e+19,4.97103e+16
1.27740e+02,4.97345e+16,2.00934e+19,4.97345e+16
1.27750e+02,4.97587e+16,2.00837e+19,4.97587e+16
1.27760e+02,4.97829e+16,2.00739e+19,4.97829e+16
1.27770e+02,4.98071e+16,2.00641e+19,4.98071e+16
1.27780e+02,4.98313e+16,2.00544e+19,4.98313e+16
1.27790e+02,4.98555e+16,2.00446e+19,4.98555e+16
1.27800e+02,4.98798e+16,2.00349e+19,4.98798e+16
1.27810e+02,4.99040e+16,2.00252e+19,4.99040e+16
1.27820e+02,4.99283e+16,2.00154e+19,4.99283e+16
1.27830e+02,4.99526e+16,2.00057e+19,4.99526e+16
1.27840e+02,4.99768e+16,1.99960e+19,4.99768e+16
1.27850e+02,5.00011e+16,1.99863e+19,5.00011e+16
1.27860e+02,5.00255e+16,1.99765e+19,5.00255e+16
1.27870e+02,5.00498e+16,1.99668e+19,5.00498e+16
1.27880e+02,5.00741e+16,1.99571e+19,5.00741e+16
1.27890e+02,5.00985e+16,1.99474e+19,5.00985e+16
1.27900e+02,5.01228e+16,1.99377e+19,5.01228e+16
1.27910e+02,5.01472e+16,1.99280e+19,5.01472e+16
1.27920e+02,5.01716e+16,1.99184e+19,5.01716e+16
1.27930e+02,5.01960e+16,1.99087e+19,5.01960e+16
1.27940e+02,5.02204e+16,1.98990e+19,5.02204e+16
1.27950e+02,5.02448e+16,1.98893e+19,5.02448e+16
1.27960e+02,5.02692e+16,1.98797e+19,5.02692e+16
1.27970e+02,5.02937e+16,1.98700e+19,5.02937e+16
1.27980e+02,5.03181e+16,1.98604e+19,5.03181e+16
1.27990e+02,5.03426e+16,1.98507e+19,5.03426e+16
1.28000e+02,5.03671e+16,1.98411e+19,5.03671e+16
1.28010e+02,5.03916e+16,1.98314e+19,5.03916e+16
1.28020e+02,5.04161e+16,1.98218e+19,5.04161e+16
1.28030e+02,5.04406e+16,1.98121e+19,5.04406e+16
1.28040e+02,5.04651e+16,1.98025e+19,5.04651e+16
1.28050e+02,5.04896e+16,1.97929e+19,5.04896e+16
1.28060e+02,5.05142e+16,1.97833e+19,5.05142e+16
1.28070e+02,5.05388e+16,1.97737e+19,5.05388e+16
1.28080e+02,5.05633e+16,1.97640e+19,5.05633e+16
1.28090e+02,5.05879e+16,1.97544e+19,5.05879e+16
1.28100e+02,5.06125e+16,1.97448e+19,5.06125e+16
1.28110e+02,5.06371e+16,1.97352e+19,5.06371e+16
1.28120e+02,5.06617e+16,1.97257e+19,5.06617e+16
1.28130e+02,5.06864e+16,1.97161e+19,5.06864e+16
1.28140e+02,5.07110e+16,1.97065e+19,5.07110e+16
1.28150e+02,5.07357e+16,1.96969e+19,5.07357e+16
1.28160e+02,5.07603e+16,1.96873e+19,5.07603e+16
1.28170e+02,5.07850e+16,1.96778e+19,5.07850e+16
1.28180e+02,5.08097e+16,1.96682e+19,5.08097e+16
1.28190e+02,5.08344e+16,1.96586e+19,5.08344e+16
1.28200e+02,5.08591e+16,1.96491e+19,5.08591e+16
1.28210e+02,5.08839e+16,1.96395e+19,5.08839e+16
1.28220e+02,5.09086e+16,1.96300e+19,5.09086e+16
1.28230e+02,5.09334e+16,1.96205e+19,5.09334e+16
1.28240e+02,5.09581e+16,1.96109e+19,5.09581e+16
1.28250e+02,5.09829e+16,1.96014e+19,5.09829e+16
1.28260e+02,5.10077e+16,1.95919e+19,5.10077e+16
1.28270e+02,5.10325e+16,1.95823e+19,5.10325e+16
1.28280e+02,5.10573e+16,1.95728e+19,5.10573e+16
1.28290e+02,5.10821e+16,1.95633e+19,5.10821e+16
1.28300e+02,5.11070e+16,1.95538e+19,5.11070e+16
1.28310e+02,5.11318e+16,1.95443e+19,5.11318e+16
1.28320e+02,5.11567e+16,1.95348e+19,5.11567e+16
1.28330e+02,5.11816e+16,1.95253e+19,5.11816e+16
1.28340e+02,5.12065e+16,1.95158e+19,5.12065e+16
1.28350e+02,5.12314e+16,1.95063e+19,5.12314e+16
1.28360e+02,5.12563e+16,1.94969e+19,5.12563e+16
1.28370e+02,5.12812e+16,1.94874e+19,5.12812e+16
1.28380e+02,5.13061e+16,1.94779e+19,5.13061e+16
1.28390e+02,5.13311e+16,1.94684e+19,5.13311e+16
1.28400e+02,5.13560e+16,1.94590e+19,5.13560e+16
1.28410e+02,5.13810e+16,1.94495e+19,5.13810e+16
1.28420e+02,5.14060e+16,1.94401e+19,5.14060e+16
1.28430e+02,5.14310e+16,1.94306e+19,5.14310e+16
1.28440e+02,5.14560e+16,1.94212e+19,5.14560e+16
1.28450e+02,5.14810e+16,1.94117e+19,5.14810e+16
1.28460e+02,5.15060e+16,1.94023e+19,5.15060e+16
1.28470e+02,5.15311e+16,1.93929e+19,5.15311e+16
1.28480e+02,5.15561e+16,1.93835e+19,5.15561e+16
1.28490e+02,5.15812e+16,1.93740e+19,5.15812e+16
1.28500e+02,5.16063e+16,1.93646e+19,5.16063e+16
1.28510e+02,5.16314e+16,1.93552e+19,5.16314e+16
1.28520e+02,5.16565e+16,1.93458e+19,5.16565e+16
1.28530e+02,5.16816e+16,1.93364e+19,5.16816e+16
1.28540e+02,5.17067e+16,1.93270e+19,5.17067e+16
1.28550e+02,5.17319e+16,1.93176e+19,5.17319e+16
1.28560e+02,5.17570e+16,1.93082e+19,5.17570e+16
1.28570e+02,5.17822e+16,1.92988e+19,5.17822e+16
1.28580e+02,5.18074e+16,1.92895e+19,5.18074e+16
1.28590e+02,5.18326e+16,1.92801e+19,5.18326e+16
1.28600e+02,5.18578e+16,1.92707e+19,5.18578e+16
1.28610e+02,5.18830e+16,1.92613e+19,5.18830e+16
1.28620e+02,5.19082e+16,1.92520e+19,5.19082e+16
1.28630e+02,5.19334e+16,1.92426e+19,5.19334e+16
1.28640e+02,5.19587e+16,1.92333e+19,5.19587e+16
1.28650e+02,5.19840e+16,1.92239e+19,5.19840e+16
1.28660e+02,5.20092e+16,1.92146e+19,5.20092e+16
1.28670e+02,5.20345e+16,1.92052e+19,5.20345e+16
1.28680e+02,5.20598e+16,1.91959e+19,5.20598e+16
1.28690e+02,5.20851e+16,1.91866e+19,5.20851e+16
1.28700e+02,5.21105e+16,1.91773e+19,5.21105e+16
1.28710e+02,5.21358e+16,1.91679e+19,5.21358e+16
1.28720e+02,5.21611e+16,1.91586e+19,5.21611e+16
1.28730e+02,5.21865e+16,1.91493e+19,5.21865e+16
1.28740e+02,5.22119e+16,1.91400e+19,5.22119e+16
1.28750e+02,5.22373e+16,1.91307e+19,5.22373e+16
1.28760e+02,5.22627e+16,1.91214e+19,5.22627e+16
1.28770e+02,5.22881e+16,1.91121e+19,5.22881e+16
1.28780e+02,5.23135e+16,1.91028e+19,5.23135e+16
1.28790e+02,5.23389e+16,1.90935e+19,5.23389e+16
1.28800e+02,5.23644e+16,1.90843e+19,5.23644e+16
1.28810e+02,5.23899e+16,1.90750e+19,5.23899e+16
1.28820e+02,5.24153e+16,1.90657e+19,5.24153e+16
1.28830e+02,5.24408e+16,1.90565e+19,5.24408e+16
1.28840e+02,5.24663e+16,1.90472e+19,5.24663e+16
1.28850e+02,5.24918e+16,1.90379e+19,5.24918e+16
1.28860e+02,5.25173e+16,1.90287e+19,5.25173e+16
1.28870e+02,5.25429e+16,1.90194e+19,5.25429e+16
1.28880e+02,5.25684e+16,1.90102e+19,5.25684e+16
1.28890e+02,5.25940e+16,1.90010e+19,5.25940e+16
1.28900e+02,5.26196e+16,1.89917e+19,5.26196e+16
1.28910e+02,5.26451e+16,1.89825e+19,5.26451e+16
1.28920e+02,5.26707e+16,1.89733e+19,5.26707e+16
1.28930e+02,5.26964e+16,1.89640e+19,5.26964e+16
1.28940e+02,5.27220e+16,1.89548e+19,5.27220e+16
1.28950e+02,5.27476e+16,1.89456e+19,5.27476e+16
1.28960e+02,5.27733e+16,1.89364e+19,5.27733e+16
1.28970e+02,5.27989e+16,1.89272e+19,5.27989e+16
1.28980e+02,5.28246e+16,1.89180e+19,5.28246e+16
1.28990e+02,5.28503e+16,1.89088e+19,5.28503e+16
1.29000e+02,5.28760e+16,1.88996e+19,5.28760e+16
1.29010e+02,5.29017e+16,1.88904e+19,5.29017e+16
1.29020e+02,5.29274e+16,1.88813e+19,5.29274e+16
1.29030e+02,5.29531e+16,1.88721e+19,5.29531e+16
1.29040e+02,5.29789e+16,1.88629e+19,5.29789e+16
1.29050e+02,5.30046e+16,1.88537e+19,5.30046e+16
1.29060e+02,5.30304e+16,1.88446e+19,5.30304e+16
1.29070e+02,5.30562e+16,1.88354e+19,5.30562e+16
1.29080e+02,5.30820e+16,1.88263e+19,5.30820e+16
1.29090e+02,5.31078e+16,1.88171e+19,5.31078e+16
1.29100e+02,5.31336e+16,1.88080e+19,5.31336e+16
1.29110e+02,5.31595e+16,1.87988e+19,5.31595e+16
1.29120e+02,5.31853e+16,1.87897e+19,5.31853e+16
1.29130e+02,5.32112e+16,1.87806e+19,5.32112e+16
1.29140e+02,5.32371e+16,1.87714e+19,5.32371e+16
1.29150e+02,5.32629e+16,1.87623e+19,5.32629e+16
1.29160e+02,5.32888e+16,1.87532e+19,5.32888e+16
1.29170e+02,5.33147e+16,1.87441e+19,5.33147e+16
1.29180e+02,5.33407e+16,1.87350e+19,5.33407e+16
1.29190e+02,5.33666e+16,1.87259e+19,5.33666e+16
1.29200e+02,5.33926e+16,1.87168e+19,5.33926e+16
1.29210e+02,5.34185e+16,1.87077e+19,5.34185e+16
1.29220e+02,5.34445e+16,1.86986e+19,5.34445e+16
1.29230e+02,5.34705e+16,1.86895e+19,5.34705e+16
1.29240e+02,5.34965e+16,1.86804e+19,5.34965e+16
1.29250e+02,5.35225e+16,1.86713e+19,5.35225e+16
1.29260e+02,5.35485e+16,1.86623e+19,5.35485e+16
1.29270e+02,5.35745e+16,1.86532e+19,5.35745e+16
1.29280e+02,5.36006e+16,1.86441e+19,5.36006e+16
1.29290e+02,5.36267e+16,1.86351e+19,5.36267e+16
1.29300e+02,5.36527e+16,1.86260e+19,5.36527e+16
1.29310e+02,5.36788e+16,1.86169e+19,5.36788e+16
1.29320e+02,5.37049e+16,1.86079e+19,5.37049e+16
1.29330e+02,5.37310e+16,1.85989e+19,5.37310e+16
1.29340e+02,5.37572e+16,1.85898e+19,5.37572e+16
1.29350e+02,5.37833e+16,1.85808e+19,5.37833e+16
1.29360e+02,5.38095e+16,1.85718e+19,5.38095e+16
1.29370e+02,5.38356e+16,1.85627e+19,5.38356e+16
1.29380e+02,5.38618e+16,1.85537e+19,5.38618e+16
1.29390e+02,5.38880e+16,1.85447e+19,5.38880e+16
1.29400e+02,5.39142e+16,1.85357e+19,5.39142e+16
1.29410e+02,5.39404e+16,1.85267e+19,5.39404e+16
1.29420e+02,5.39666e+16,1.85177e+19,5.39666e+16
1.29430e+02,5.39929e+16,1.85087e+19,5.39929e+16
1.29440e+02,5.40191e+16,1.84997e+19,5.40191e+16
1.29450e+02,5.40454e+16,1.84907e+19,5.40454e+16
1.29460e+02,5.40717e+16,1.84817e+19,5.40717e+16
1.29470e+02,5.40980e+16,1.84727e+19,5.40980e+16
1.29480e+02,5.41243e+16,1.84637e+19,5.41243e+16
1.29490e+02,5.41506e+16,1.84548e+19,5.41506e+16
1.29500e+02,5.41769e+16,1.84458e+19,5.41769e+16
1.29510e+02,5.42032e+16,1.84368e+19,5.42032e+16
1.29520e+02,5.42296e+16,1.84279e+19,5.42296e+16
1.29530e+02,5.42560e+16,1.84189e+19,5.42560e+16
1.29540e+02,5.42824e+16,1.84100e+19,5.42824e+16
1.29550e+02,5.43087e+16,1.84010e+19,5.43087e+16
1.29560e+02,5.43352e+16,1.83921e+19,5.43352e+16
1.29570e+02,5.43616e+16,1.83831e+19,5.43616e+16
1.29580e+02,5.43880e+16,1.83742e+19,5.43880e+16
1.29590e+02,5.44145e+16,1.83653e+19,5.44145e+16
1.29600e+02,5.44409e+16,1.83563e+19,5.44409e+16
1.29610e+02,5.44674e+16,1.83474e+19,5.44674e+16
1.29620e+02,5.44939e+16,1.83385e+19,5.44939e+16
1.29630e+02,5.45204e+16,1.83296e+19,5.45204e+16
1.29640e+02,5.45469e+16,1.83207e+19,5.45469e+16
1.29650e+02,5.45734e+16,1.83118e+19,5.45734e+16
1.29660e+02,5.45999e+16,1.83029e+19,5.45999e+16
1.29670e+02,5.46265e+16,1.82940e+19,5.46265e+16
1.29680e+02,5.46530e+16,1.82851e+19,5.46530e+16
1.29690e+02,5.46796e+16,1.82762e+19,5.46796e+16
1.29700e+02,5.47062e+16,1.82673e+19,5.47062e+16
1.29710e+02,5.47328e+16,1.82584e+19,5.47328e+16
1.29720e+02,5.47594e+16,1.82496e+19,5.47594e+16
1.29730e+02,5.47860e+16,1.82407e+19,5.47860e+16
1.29740e+02,5.48127e+16,1.82318e+19,5.48127e+16
1.29750e+02,5.48393e+16,1.82230e+19,5.48393e+16
1.29760e+02,5.48660e+16,1.82141e+19,5.48660e+16
1.29770e+02,5.48927e+16,1.82053e+19,5.48927e+16
1.29780e+02,5.49194e+16,1.81964e+19,5.49194e+16
1.29790e+02,5.49461e+16,1.81876e+19,5.49461e+16
1.29800e+02,5.49728e+16,1.81787e+19,5.49728e+16
1.29810e+02,5.49995e+16,1.81699e+19,5.49995e+16
1.29820e+02,5.50263e+16,1.81611e+19,5.50263e+16
1.29830e+02,5.50530e+16,1.81522e+19,5.50530e+16
1.29840e+02,5.50798e+16,1.81434e+19,5.50798e+16
1.29850e+02,5.51066e+16,1.81346e+19,5.51066e+16
1.29860e+02,5.51334e+16,1.81258e+19,5.51334e+16
1.29870e+02,5.51602e+16,1.81170e+19,5.51602e+16
1.29880e+02,5.51870e+16,1.81082e+19,5.51870e+16
